stage	type	level	num
early	down	0.64	2
early	up	1.0	3
early	down	0.33	2
early	down	1.0	1
early	down	0.93	1
early	down	0.4	1
early	up	1.0	1
early	down	0.85	1
early	up	0.5	1
early	up	0.885	2
early	down	1.0	1
early	down	1.0	1
early	up	0.67	1
early	down	1.0	2
early	up	0.33	1
early	up	1.0	1
early	down	1.0	1
early	down	1.0	1
early	down	0.93	9
early	down	0.5	1
early	down	1.0	1
early	down	1.0	1
early	down	0.33	1
early	up	1.0	2
early	down	0.665	2
early	down	0.9575	4
early	down	0.396666666667	3
early	up	0.5	1
early	up	0.67	1
early	down	0.54	1
early	up	0.5025	4
early	up	1.0	2
early	down	1.0	1
early	down	1.0	3
early	up	1.0	2
early	up	1.0	1
early	down	0.62	1
early	down	0.44	1
early	down	1.0	1
early	up	0.723333333333	3
early	up	0.5	1
early	down	0.67	1
early	down	1.0	1
early	up	1.0	1
early	down	1.0	2
early	down	0.83	1
early	up	0.23	1
early	down	1.0	1
early	up	1.0	1
early	up	1.0	1
early	up	0.67	1
early	down	1.0	1
early	up	0.6	2
early	up	1.0	1
early	up	0.588571428571	7
early	up	0.67	2
early	up	0.466666666667	3
early	up	0.33	2
early	down	1.0	1
early	down	1.0	1
early	down	0.875	2
early	up	1.0	1
early	up	0.5	1
early	up	1.0	1
early	down	1.0	1
early	up	0.83	1
early	up	1.0	1
early	up	1.0	1
early	up	1.0	1
early	up	0.72	1
early	up	0.15	1
early	up	1.0	3
early	up	0.56	7
early	up	1.0	1
early	up	0.835	2
early	down	1.0	1
early	down	1.0	1
early	down	1.0	1
early	up	0.5	1
early	up	1.0	1
early	up	0.905	2
early	down	0.285	2
early	down	0.83	1
early	down	1.0	2
early	down	1.0	1
early	up	0.68	1
early	down	0.25	1
early	up	0.25	1
early	down	0.67	1
early	up	1.0	1
early	up	1.0	1
early	up	0.5	1
early	down	1.0	1
early	down	0.615	2
early	down	0.5	1
early	down	0.83	1
early	up	1.0	1
early	down	1.0	1
early	up	1.0	1
early	up	1.0	1
early	down	0.75	1
early	down	1.0	1
early	up	1.0	1
early	down	0.5	2
early	down	0.38	1
early	up	0.6	2
early	up	1.0	1
early	down	0.86	1
early	down	0.81	2
early	up	0.67	1
early	up	0.5	1
early	down	0.585	4
early	up	1.0	1
early	up	0.665	2
early	down	0.87	1
early	down	1.0	1
early	down	0.28	1
early	down	0.52	1
early	up	1.0	1
early	up	0.556666666667	3
early	up	0.81	4
early	down	0.4525	4
early	down	1.0	4
early	down	0.35	1
early	up	1.0	1
early	down	1.0	1
early	down	0.29	1
early	up	0.5	1
early	up	0.39	1
early	up	0.25	1
early	down	0.83	1
early	down	0.78	1
early	down	1.0	2
early	down	0.75	2
early	down	1.0	1
early	up	0.67	1
early	up	0.796666666667	3
early	up	0.733333333333	3
early	down	0.75	1
early	up	1.0	1
early	up	0.5	1
early	down	1.0	1
early	down	0.29	1
early	down	0.17	1
early	up	1.0	1
early	down	0.886666666667	3
early	up	1.0	1
early	up	0.615	2
early	down	1.0	1
early	down	0.46	2
early	down	0.745	2
early	down	0.58	1
early	down	1.0	2
early	up	0.705	2
early	up	0.666666666667	3
early	down	0.81	1
early	up	0.56	2
early	down	1.0	1
early	down	0.83	1
early	down	1.0	1
early	up	1.0	1
early	down	1.0	1
early	up	1.0	1
early	up	0.916666666667	6
early	down	1.0	1
early	up	0.825	2
early	down	1.0	1
early	down	0.716666666667	3
early	up	1.0	1
early	down	0.29	1
early	up	0.875	2
early	up	1.0	1
early	up	1.0	1
early	down	0.72	7
early	up	0.33	1
early	down	1.0	1
early	up	0.88	1
early	down	0.75	1
early	down	1.0	2
early	down	1.0	3
early	down	0.625	2
early	up	1.0	1
early	down	0.25	1
early	up	0.61	2
early	down	1.0	1
early	down	1.0	2
early	down	1.0	1
early	up	0.5	1
early	up	0.67	1
early	up	0.46	1
early	down	0.86	1
early	down	0.93	1
early	up	1.0	2
early	down	1.0	1
early	down	1.0	1
early	down	0.51	1
early	down	1.0	1
early	down	0.36	1
early	up	0.75	2
early	down	1.0	1
early	down	0.833333333333	3
early	up	0.92	1
early	down	1.0	1
early	down	0.8325	4
early	down	1.0	1
early	down	1.0	3
early	up	1.0	1
early	down	1.0	1
early	up	0.67	1
early	down	1.0	1
early	up	0.83	1
early	up	0.5	1
early	up	1.0	1
early	up	0.545	2
early	up	1.0	3
early	down	0.4	1
early	down	1.0	1
early	down	1.0	1
early	up	1.0	1
early	up	1.0	1
early	up	0.58	4
early	up	1.0	1
early	down	1.0	1
early	up	0.768	5
early	up	1.0	2
early	up	0.897142857143	7
early	up	1.0	1
early	down	0.99	1
early	down	1.0	1
early	up	0.63	1
early	down	1.0	1
early	up	0.71	1
early	down	0.83	1
early	up	0.8	1
early	down	0.313333333333	3
early	up	0.12	1
early	up	0.355	2
early	down	1.0	2
early	up	0.29	1
early	up	0.89	6
early	down	0.31	1
early	up	0.835	2
early	up	0.5	1
early	down	0.67	1
early	down	0.78	3
early	down	1.0	2
early	up	0.29	1
early	down	0.42	1
early	up	0.28	1
early	up	1.0	1
early	down	1.0	1
early	down	1.0	1
early	up	1.0	1
early	up	1.0	1
early	up	0.62	1
early	down	0.4	1
early	up	1.0	1
early	down	0.808	5
early	up	0.295	2
early	up	0.5	1
early	down	1.0	1
early	up	1.0	1
early	down	1.0	1
early	down	0.665	2
early	up	0.85	1
early	up	0.67	1
early	down	0.67	1
early	up	0.626666666667	3
early	down	0.67	1
early	up	0.5	1
early	down	1.0	1
early	up	0.27	1
early	up	0.42	1
early	down	1.0	1
early	up	0.09	1
early	down	1.0	1
early	up	0.5	1
early	up	1.0	1
early	up	1.0	1
early	up	1.0	2
early	down	0.8	3
early	down	0.915	2
early	down	0.67	1
early	up	0.673333333333	3
early	up	0.33	1
early	up	1.0	1
early	up	0.78	2
early	down	0.942	10
early	up	0.81	1
early	down	0.21	1
early	down	1.0	1
early	down	0.265	2
early	up	0.5	2
early	down	1.0	2
early	up	0.67	1
early	up	1.0	1
early	down	0.14	1
early	down	0.86	1
early	down	0.4675	8
early	down	0.585	2
early	up	1.0	1
early	down	1.0	1
early	up	0.29	1
early	down	1.0	2
early	down	0.62	2
early	up	0.6	2
early	up	0.5	2
early	up	0.75	3
early	up	0.83	1
early	down	0.8	2
early	down	0.86	1
early	down	0.18	1
early	up	0.5	1
early	down	0.8	2
early	down	0.75	1
early	down	0.5	1
early	down	0.75	1
early	down	1.0	1
early	up	0.58	1
early	down	1.0	1
early	down	1.0	1
early	down	1.0	2
early	down	0.415	2
early	down	0.67	1
early	down	1.0	1
early	up	0.67	1
early	up	0.33	1
early	up	1.0	1
early	down	0.5	1
early	down	1.0	1
early	down	1.0	1
early	down	0.33	1
early	down	1.0	1
early	up	0.21	1
early	down	1.0	1
early	down	0.33	1
early	up	0.83	1
early	down	0.9	1
early	down	1.0	1
early	up	1.0	1
early	down	0.67	1
early	up	0.5	1
early	up	1.0	1
early	down	0.83	1
early	down	0.88	1
early	down	0.83	1
early	up	1.0	1
early	up	0.67	1
early	up	1.0	1
early	up	1.0	1
early	down	1.0	2
early	down	0.746	5
early	down	0.33	4
early	down	0.5	1
early	up	0.83	1
early	down	0.67	1
early	up	1.0	1
early	up	0.806666666667	3
early	up	0.67	2
early	up	0.8	1
early	down	0.33	1
early	down	0.13	1
early	down	0.33	1
early	down	0.835	2
early	down	0.84	1
early	up	1.0	1
early	down	0.6	3
early	down	0.57	1
early	up	1.0	1
early	down	0.5	1
early	down	0.54	2
early	up	0.815	2
early	up	0.33	1
early	down	0.66	2
early	down	0.5	1
early	down	1.0	2
early	down	0.89	1
early	up	1.0	1
early	up	1.0	2
early	up	0.67	3
early	up	0.6	3
early	down	0.83	1
early	down	0.45	1
early	down	0.81	1
early	up	0.4	1
early	up	0.5	1
early	up	1.0	1
early	down	1.0	1
early	up	0.18	1
early	down	0.6	1
early	down	0.86	2
early	down	0.85	1
early	up	1.0	1
early	up	0.68	1
early	down	1.0	1
early	down	0.925	2
early	down	1.0	1
early	down	0.19	1
early	down	0.93	1
early	down	1.0	1
early	down	0.563333333333	3
early	down	1.0	1
early	up	1.0	1
early	down	0.62	1
early	down	1.0	3
early	up	0.595	2
early	up	1.0	2
early	down	0.5	1
early	up	0.44	2
early	up	1.0	1
early	up	0.67	1
early	up	0.33	1
early	up	0.4	3
early	down	0.545	2
early	up	0.84	1
early	up	0.75	1
early	up	0.5	2
early	down	0.645	2
early	down	1.0	1
early	up	0.45	2
early	down	0.694	5
early	down	0.27	1
early	down	1.0	2
early	down	0.67	1
early	up	0.83	1
early	down	1.0	2
early	down	1.0	1
early	up	0.4	1
early	down	1.0	1
early	down	1.0	2
early	down	0.77	1
early	down	0.835	2
early	down	0.5	1
early	down	0.712857142857	7
early	up	0.75	1
early	up	0.835	2
early	up	1.0	2
early	up	0.33	1
early	up	1.0	1
early	up	1.0	1
early	up	0.75	1
early	down	0.83	1
early	up	0.73	2
early	down	0.67	1
early	up	0.67	1
early	down	0.67	1
early	up	0.265	2
early	up	0.51	1
early	up	0.57	1
early	down	0.9	1
early	up	1.0	1
early	down	0.29	1
early	down	1.0	1
early	up	0.4	1
early	down	1.0	1
early	up	0.33	1
early	up	0.43	3
early	down	1.0	1
early	down	0.5	1
early	up	1.0	1
early	up	0.415	2
early	down	1.0	3
early	up	0.86	1
early	up	1.0	3
early	down	0.67	1
early	up	0.785	2
early	down	1.0	3
early	down	0.54	1
early	down	0.86	3
early	down	0.61	3
early	up	0.87	1
early	down	0.47	3
early	up	1.0	1
early	down	0.67	1
early	up	1.0	1
early	up	1.0	1
early	up	1.0	1
early	down	0.675	2
early	down	0.67	1
early	down	0.765	2
early	down	0.85	2
early	up	0.67	1
early	down	0.5	1
early	down	0.88	1
early	up	0.33	1
early	down	0.58	1
early	up	0.89	3
early	down	0.875	2
early	down	0.755	2
early	down	1.0	1
early	up	0.753333333333	3
early	up	1.0	1
early	down	0.383333333333	3
early	up	1.0	3
early	up	0.75	1
early	down	0.59	6
early	down	1.0	1
early	down	1.0	1
early	down	0.4	1
early	up	0.29	1
early	up	0.84	1
early	down	0.5	1
early	down	1.0	1
early	down	0.67	2
early	up	0.45	1
early	down	1.0	1
early	up	1.0	4
early	up	0.5	1
early	up	1.0	1
early	down	1.0	1
early	up	1.0	1
early	up	1.0	1
early	down	1.0	1
early	down	0.5	1
early	up	0.2	1
early	up	1.0	1
early	up	1.0	1
early	down	0.4	1
early	down	0.27	1
early	down	0.5	1
early	down	1.0	3
early	down	0.745	2
early	up	0.857142857143	7
early	up	0.833333333333	3
early	up	0.25	1
early	up	0.5	1
early	up	1.0	1
early	up	0.5	1
early	up	0.33	1
early	up	0.72	1
early	down	0.843333333333	3
early	down	0.34	2
early	up	0.88	1
early	down	0.845	2
early	up	0.706666666667	3
early	down	0.56	1
early	up	0.635	2
early	down	0.9	1
early	down	0.855	2
early	down	0.2	1
early	down	0.67	1
early	up	0.26	1
early	down	0.92	2
early	down	0.41	1
early	up	0.34	1
early	down	0.5	1
early	down	0.67	1
early	down	1.0	3
early	down	0.75	2
early	up	1.0	1
early	down	0.35	6
early	up	0.67	1
early	up	0.83	1
early	down	1.0	2
early	down	0.805	2
early	down	1.0	1
early	down	0.5	1
early	down	0.74	1
early	up	0.57	1
early	down	0.87	1
early	down	0.43	1
early	down	1.0	1
early	up	0.22	1
early	down	1.0	1
early	up	1.0	1
early	up	1.0	1
early	up	1.0	1
early	up	0.83	1
early	down	0.29	1
early	up	0.67	1
early	up	1.0	1
early	up	0.85	1
early	down	1.0	1
early	down	0.7	2
early	up	1.0	1
early	down	0.526666666667	3
early	up	0.29	1
early	up	0.67	1
early	down	0.67	1
early	up	0.83	1
early	down	0.5	1
early	up	1.0	1
early	up	1.0	1
early	down	0.22	2
early	up	0.86	1
early	down	1.0	1
early	down	1.0	2
early	up	1.0	1
early	down	1.0	1
early	down	0.67	1
early	up	0.58	2
early	down	1.0	1
early	up	1.0	3
early	up	1.0	1
early	down	1.0	2
early	down	1.0	1
early	down	1.0	1
early	up	0.31	1
early	down	1.0	1
early	up	1.0	1
early	down	1.0	1
early	down	0.935	2
early	up	0.42	1
early	up	0.85	1
early	down	0.5	1
early	down	1.0	2
early	down	0.34	1
early	up	0.916666666667	3
early	down	1.0	1
early	down	1.0	1
early	up	0.786666666667	6
early	down	0.67	1
early	down	0.56	1
early	down	1.0	1
early	up	0.695	2
early	up	1.0	1
early	down	1.0	1
early	up	1.0	1
early	down	0.39	2
early	down	1.0	1
early	down	1.0	1
early	up	1.0	1
early	down	1.0	1
early	down	1.0	1
early	down	0.33	1
early	down	0.786666666667	6
early	up	0.83	1
early	up	1.0	1
early	up	0.42	1
early	up	0.33	2
early	down	0.42	1
early	down	0.5	1
early	down	0.786666666667	3
early	up	0.53	1
early	up	0.35	2
early	up	1.0	1
early	up	1.0	1
early	up	0.67	1
early	up	0.83	1
early	down	0.33	1
early	up	0.67	1
early	down	1.0	1
early	up	1.0	1
early	down	0.695	2
early	up	1.0	1
early	down	0.685	2
early	down	1.0	1
early	down	0.19	1
early	up	1.0	1
early	down	0.21	1
early	down	0.91	1
early	down	1.0	1
early	up	0.5	1
early	up	0.58	1
early	up	1.0	1
early	up	0.46	1
early	up	1.0	1
early	up	0.25	1
early	up	0.5	1
early	up	0.75	1
early	up	0.5	1
early	down	0.64	1
early	up	1.0	1
early	down	0.83	1
early	down	1.0	1
early	up	0.33	1
early	down	1.0	1
early	up	0.5	1
early	up	1.0	1
early	up	1.0	1
early	down	0.5	1
early	down	1.0	1
early	down	1.0	1
early	down	0.715	2
early	up	0.25	1
early	up	0.5	1
early	up	1.0	1
early	up	0.29	1
early	up	1.0	1
early	up	0.445	2
early	down	1.0	1
early	down	1.0	1
early	down	0.33	1
early	down	0.67	1
early	down	0.5	1
early	down	0.666666666667	3
early	up	0.5	1
early	down	0.67	1
early	up	1.0	1
early	down	1.0	1
early	up	0.5	1
early	down	1.0	3
early	down	1.0	1
early	up	0.765	2
early	down	0.75	2
early	down	0.55	1
early	down	1.0	2
early	up	0.17	1
early	down	0.67	1
early	down	0.67	1
early	down	1.0	1
early	down	1.0	1
early	down	0.5	1
early	down	0.49	3
early	down	0.83	1
2cell	up	0.541666666667	6
2cell	up	1.0	1
2cell	down	1.0	2
2cell	up	0.875	2
2cell	down	0.6	3
2cell	up	0.8	1
2cell	down	0.4	1
2cell	up	0.86	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	down	1.0	1
2cell	down	0.48	1
2cell	down	0.45	1
2cell	down	0.8	2
2cell	down	0.45	1
2cell	down	0.4	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	down	0.665	2
2cell	down	0.75	2
2cell	up	0.35	3
2cell	up	0.73	1
2cell	down	0.34	1
2cell	down	0.67	1
2cell	up	0.915	2
2cell	down	0.83	1
2cell	down	1.0	1
2cell	up	0.4	1
2cell	down	1.0	1
2cell	up	0.83	1
2cell	down	0.442727272727	11
2cell	up	0.37	2
2cell	up	0.42	3
2cell	up	0.17	1
2cell	down	0.536666666667	3
2cell	down	0.87	1
2cell	up	0.835	2
2cell	down	0.835	6
2cell	up	1.0	1
2cell	up	0.5	1
2cell	up	1.0	1
2cell	up	0.49	1
2cell	up	0.8	1
2cell	up	0.19	1
2cell	down	1.0	1
2cell	up	0.91	1
2cell	up	0.875	2
2cell	down	0.73	1
2cell	up	0.966	5
2cell	up	0.56	1
2cell	up	0.31	1
2cell	up	0.44	2
2cell	down	1.0	2
2cell	down	0.66	1
2cell	up	0.8825	4
2cell	down	0.755	2
2cell	down	0.33	1
2cell	down	0.78	1
2cell	up	0.83	1
2cell	down	1.0	1
2cell	down	0.33	1
2cell	up	0.86	1
2cell	up	0.685	6
2cell	down	0.53	1
2cell	up	0.21	1
2cell	up	1.0	2
2cell	down	0.4	1
2cell	up	0.29	1
2cell	up	0.45	1
2cell	up	0.35	1
2cell	up	1.0	1
2cell	up	0.67	2
2cell	down	0.67	1
2cell	down	0.5	1
2cell	up	1.0	1
2cell	down	0.24	1
2cell	up	0.04	1
2cell	down	0.67	2
2cell	down	1.0	1
2cell	up	1.0	1
2cell	up	0.58	1
2cell	up	0.83	1
2cell	down	0.48	2
2cell	down	0.5	1
2cell	down	0.765	2
2cell	up	0.33	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	up	0.29	1
2cell	up	0.75	1
2cell	up	0.45	1
2cell	up	0.68	2
2cell	up	0.5	1
2cell	down	0.83	1
2cell	up	0.83	1
2cell	up	1.0	1
2cell	up	0.5	1
2cell	down	0.3	1
2cell	up	0.76	3
2cell	up	0.763333333333	3
2cell	up	1.0	1
2cell	down	0.71	2
2cell	down	1.0	1
2cell	up	0.33	1
2cell	up	0.915	2
2cell	down	0.565	2
2cell	up	0.67	1
2cell	up	0.833333333333	3
2cell	down	0.67	1
2cell	up	1.0	1
2cell	up	1.0	1
2cell	up	0.388	5
2cell	down	0.67	1
2cell	up	0.41	2
2cell	up	0.585	2
2cell	up	0.865	2
2cell	down	0.905	2
2cell	up	0.23	1
2cell	up	0.67	1
2cell	down	0.5	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	up	0.67	1
2cell	down	0.5	1
2cell	down	0.525	2
2cell	down	1.0	1
2cell	up	0.79	1
2cell	up	0.53	2
2cell	down	1.0	2
2cell	up	1.0	3
2cell	up	0.45	1
2cell	up	0.63	1
2cell	down	1.0	1
2cell	down	0.875	2
2cell	up	1.0	1
2cell	down	0.79	1
2cell	up	0.56	1
2cell	down	0.37	1
2cell	up	0.88	1
2cell	down	0.75	2
2cell	up	0.75	1
2cell	up	0.5	2
2cell	down	0.67	1
2cell	up	1.0	1
2cell	down	0.82	1
2cell	down	0.67	1
2cell	up	0.91	1
2cell	up	1.0	3
2cell	up	0.5	2
2cell	up	0.5	1
2cell	down	0.5	1
2cell	up	0.43	1
2cell	down	0.635	2
2cell	up	1.0	1
2cell	up	0.44	1
2cell	up	1.0	1
2cell	down	0.67	1
2cell	up	0.5	1
2cell	up	1.0	1
2cell	up	0.285	2
2cell	down	0.38	1
2cell	up	0.45	1
2cell	up	1.0	1
2cell	down	1.0	1
2cell	up	0.75	1
2cell	down	0.4	1
2cell	down	0.65	1
2cell	down	0.601666666667	6
2cell	up	0.835	4
2cell	down	1.0	1
2cell	down	0.28	1
2cell	down	0.2	1
2cell	down	0.915	2
2cell	down	0.75	1
2cell	up	1.0	1
2cell	up	0.25	1
2cell	up	1.0	1
2cell	down	0.58	1
2cell	down	0.87	1
2cell	down	0.62	1
2cell	down	1.0	1
2cell	down	0.75	1
2cell	down	0.833333333333	3
2cell	down	1.0	1
2cell	down	0.5	1
2cell	down	0.58	2
2cell	up	0.88	1
2cell	up	0.67	1
2cell	up	0.25	1
2cell	down	0.38	1
2cell	down	0.46	1
2cell	down	0.64	1
2cell	up	0.83	1
2cell	up	0.635	2
2cell	down	0.83	1
2cell	down	0.613333333333	3
2cell	up	1.0	1
2cell	up	0.68	1
2cell	up	0.79	1
2cell	up	1.0	1
2cell	up	0.525	2
2cell	down	0.16	1
2cell	down	0.67	1
2cell	down	0.5	1
2cell	up	0.67	1
2cell	down	0.21	1
2cell	up	0.83	1
2cell	down	0.835	2
2cell	up	0.655	2
2cell	down	0.795	4
2cell	down	0.826666666667	3
2cell	down	0.75	2
2cell	down	1.0	3
2cell	down	0.5	1
2cell	down	0.63	1
2cell	up	0.875	2
2cell	down	0.71	1
2cell	down	1.0	1
2cell	down	0.67	1
2cell	down	1.0	1
2cell	up	0.694	5
2cell	up	0.605	2
2cell	up	1.0	1
2cell	up	0.67	1
2cell	down	0.83	1
2cell	up	0.41	1
2cell	down	0.29	1
2cell	up	0.5	1
2cell	up	0.38	1
2cell	down	1.0	1
2cell	up	0.62	1
2cell	up	0.5	1
2cell	up	0.85	1
2cell	up	0.2	1
2cell	up	1.0	1
2cell	down	1.0	1
2cell	down	0.5	1
2cell	down	0.7	1
2cell	up	1.0	2
2cell	up	0.43	1
2cell	up	0.33	1
2cell	down	0.5	1
2cell	down	0.83	1
2cell	down	0.69	2
2cell	down	0.87	1
2cell	up	1.0	1
2cell	up	0.34	1
2cell	down	0.935	2
2cell	up	0.06	1
2cell	down	0.82	2
2cell	down	0.67	1
2cell	up	0.85	1
2cell	down	1.0	2
2cell	up	1.0	1
2cell	down	0.27	1
2cell	up	0.31	1
2cell	down	0.5	1
2cell	down	0.49	4
2cell	down	1.0	1
2cell	down	0.58	1
2cell	up	0.67	1
2cell	up	0.33	1
2cell	up	0.71	2
2cell	up	0.45	2
2cell	up	0.5	2
2cell	up	1.0	1
2cell	up	0.59	3
2cell	down	0.835	2
2cell	down	0.75	1
2cell	up	1.0	1
2cell	up	0.75	1
2cell	up	0.29	1
2cell	down	1.0	1
2cell	down	0.35	1
2cell	up	0.701	10
2cell	up	1.0	1
2cell	up	0.83	2
2cell	up	0.5	1
2cell	up	0.82	2
2cell	up	0.845	2
2cell	down	0.24	1
2cell	down	0.2	1
2cell	up	1.0	1
2cell	up	0.67	1
2cell	down	0.865	6
2cell	down	1.0	1
2cell	up	1.0	2
2cell	up	0.37	1
2cell	up	0.62	1
2cell	down	0.75	1
2cell	up	1.0	1
2cell	up	0.27	1
2cell	down	0.5	1
2cell	down	0.515	2
2cell	up	0.7325	8
2cell	up	0.793333333333	3
2cell	down	0.75	1
2cell	up	0.625	2
2cell	down	0.6	1
2cell	down	0.27	1
2cell	up	0.33	1
2cell	up	0.64	1
2cell	down	1.0	1
2cell	up	0.29	1
2cell	up	0.75	1
2cell	down	1.0	1
2cell	down	0.2	1
2cell	up	1.0	1
2cell	up	0.83	1
2cell	up	1.0	1
2cell	up	1.0	1
2cell	down	0.346666666667	3
2cell	down	0.64	1
2cell	up	0.83	1
2cell	down	0.75	1
2cell	down	0.553333333333	3
2cell	up	1.0	1
2cell	down	1.0	3
2cell	up	0.08	1
2cell	up	0.33	1
2cell	down	0.88	1
2cell	up	0.435	2
2cell	down	1.0	1
2cell	down	0.5	1
2cell	up	1.0	1
2cell	down	0.665	2
2cell	up	0.23	2
2cell	up	0.42	1
2cell	up	0.54	1
2cell	down	0.11	1
2cell	up	0.474	5
2cell	down	1.0	1
2cell	down	1.0	1
2cell	down	1.0	1
2cell	down	0.17	1
2cell	up	0.39	1
2cell	down	1.0	1
2cell	up	0.32	1
2cell	down	1.0	1
2cell	up	0.2	1
2cell	down	0.67	1
2cell	down	0.25	1
2cell	up	1.0	1
2cell	up	0.5	1
2cell	up	0.77	1
2cell	up	0.11	1
2cell	up	1.0	1
2cell	up	0.33	1
2cell	up	1.0	2
2cell	up	0.69	1
2cell	up	0.84	2
2cell	down	0.31	2
2cell	down	1.0	1
2cell	up	0.67	1
2cell	down	1.0	1
2cell	up	0.67	1
2cell	up	1.0	1
2cell	down	0.55	1
2cell	down	0.37	1
2cell	up	0.67	1
2cell	up	0.44	1
2cell	down	0.613333333333	3
2cell	down	0.75	2
2cell	up	0.5	1
2cell	up	0.915	2
2cell	up	0.33	1
2cell	down	0.83	1
2cell	up	1.0	1
2cell	up	0.8	1
2cell	up	1.0	1
2cell	up	0.33	1
2cell	down	0.863333333333	3
2cell	up	0.53	1
2cell	up	0.88	1
2cell	down	0.5	1
2cell	down	0.62	1
2cell	up	1.0	1
2cell	down	0.79	1
2cell	down	0.33	1
2cell	down	0.5325	4
2cell	down	0.37	3
2cell	up	0.665	2
2cell	up	1.0	1
2cell	down	1.0	1
2cell	down	0.53	1
2cell	up	1.0	1
2cell	down	0.965	2
2cell	up	0.5	1
2cell	down	0.71	2
2cell	down	0.63	3
2cell	up	0.5	1
2cell	up	0.5	1
2cell	up	0.72	1
2cell	down	0.19	1
2cell	down	0.6	1
2cell	up	1.0	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	down	0.45	1
2cell	up	0.6675	4
2cell	up	0.63	1
2cell	up	0.5	1
2cell	up	0.75	1
2cell	up	0.75	2
2cell	up	0.59	2
2cell	up	0.5	1
2cell	up	0.4	1
2cell	up	0.33	1
2cell	down	0.62	1
2cell	down	1.0	1
2cell	up	0.645	2
2cell	up	1.0	1
2cell	down	0.79	2
2cell	down	0.683333333333	3
2cell	up	0.67	1
2cell	down	1.0	1
2cell	down	0.51	1
2cell	up	0.67	1
2cell	up	0.6	1
2cell	up	0.58	1
2cell	down	0.67	1
2cell	down	0.58	2
2cell	up	0.69	1
2cell	down	0.55	1
2cell	down	0.83	1
2cell	down	0.6225	4
2cell	down	0.665	2
2cell	up	0.83	1
2cell	up	0.67	1
2cell	down	1.0	1
2cell	up	0.29	1
2cell	down	1.0	2
2cell	up	0.53	1
2cell	down	0.67	1
2cell	up	0.5	1
2cell	up	0.504285714286	7
2cell	down	0.67	1
2cell	up	1.0	1
2cell	up	0.67	1
2cell	up	0.375	2
2cell	up	0.33	1
2cell	up	0.585	2
2cell	down	0.785	4
2cell	down	1.0	1
2cell	up	0.505	6
2cell	up	0.4	1
2cell	down	0.52	1
2cell	down	0.67	1
2cell	down	0.83	1
2cell	down	0.523333333333	3
2cell	down	0.41	1
2cell	up	0.656666666667	3
2cell	up	0.71	2
2cell	up	0.64	2
2cell	up	0.75	1
2cell	up	0.52	2
2cell	down	0.67	1
2cell	up	0.83	1
2cell	up	0.22	1
2cell	down	0.17	1
2cell	up	1.0	1
2cell	up	1.0	1
2cell	down	0.674	5
2cell	down	1.0	1
2cell	down	0.79	2
2cell	up	0.75	2
2cell	down	0.55	1
2cell	up	1.0	1
2cell	down	0.33	1
2cell	up	0.5	1
2cell	down	0.85	1
2cell	down	1.0	1
2cell	up	0.17	1
2cell	up	0.67	1
2cell	up	0.9	1
2cell	down	1.0	1
2cell	up	0.695	2
2cell	up	0.82	1
2cell	down	0.25	1
2cell	up	1.0	1
2cell	up	0.68	1
2cell	down	0.34	2
2cell	down	0.33	1
2cell	down	1.0	2
2cell	up	0.875	2
2cell	down	0.29	1
2cell	down	0.29	1
2cell	up	0.35	1
2cell	down	0.615	2
2cell	down	0.57	1
2cell	up	0.4	1
2cell	up	1.0	1
2cell	down	1.0	1
2cell	up	1.0	1
2cell	down	1.0	1
2cell	up	0.5	1
2cell	down	1.0	1
2cell	down	0.75	2
2cell	up	0.33	1
2cell	up	0.33	1
2cell	up	1.0	1
2cell	down	0.446666666667	3
2cell	up	1.0	1
2cell	up	1.0	1
2cell	up	1.0	1
2cell	down	0.9575	4
2cell	up	0.935	2
2cell	up	0.86	1
2cell	up	1.0	1
2cell	up	0.54	2
2cell	up	0.5	1
2cell	up	0.62	1
2cell	down	0.52	1
2cell	up	0.38	1
2cell	down	0.9525	8
2cell	up	0.3	1
2cell	down	0.796	5
2cell	down	0.33	1
2cell	up	0.75	1
2cell	down	0.46	1
2cell	up	0.86	1
2cell	up	0.31	1
2cell	down	0.385	2
2cell	down	0.86	1
2cell	down	0.75	2
2cell	down	1.0	1
2cell	down	0.835	2
2cell	down	0.38	1
2cell	up	0.575	2
2cell	up	0.57	2
2cell	up	0.52	1
2cell	up	0.325	2
2cell	down	0.58	1
2cell	down	0.47	3
2cell	up	0.4	1
2cell	up	0.07	1
2cell	down	1.0	1
2cell	up	0.52	1
2cell	down	0.23	1
2cell	up	0.14	1
2cell	up	0.625	2
2cell	down	0.83	1
2cell	down	0.64	2
2cell	up	0.56	1
2cell	up	0.42	1
2cell	down	0.5	1
2cell	down	0.38	1
2cell	up	0.69	2
2cell	down	1.0	1
2cell	down	1.0	1
2cell	up	0.915	2
2cell	up	0.75	1
2cell	up	1.0	1
2cell	up	0.67	1
2cell	down	0.29	1
2cell	down	0.64	3
2cell	down	0.67	1
2cell	up	0.58	5
2cell	down	0.5	1
2cell	up	0.61	2
2cell	down	0.2	1
2cell	up	0.81	1
2cell	down	0.5	1
2cell	up	1.0	2
